"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group","log_recency","log_frequency","log_monitery"
"3628","17315",24,38,165.585789473684,"very recent","very frequent","small",3.17805383034795,3.63758615972639,5.10948942591209
"3629","17317",69,3,866.78,"recent","rare","very large",4.23410650459726,1.09861228866811,6.76478519602268
"3630","17320",123,3,400.206666666667,"old","rare","large",4.81218435537242,1.09861228866811,5.99198108034838
"3631","17321",31,2,350.43,"very recent","rare","large",3.43398720448515,0.693147180559945,5.85916097183571
"3632","17323",38,7,131.581428571429,"very recent","frequent","small",3.63758615972639,1.94591014905531,4.87962588865491
"3633","17324",40,4,247.5575,"very recent","frequent","medium",3.68887945411394,1.38629436111989,5.5116428782582
"3634","17325",303,1,96.8,"oldest","very rare","small",5.71373280550937,0,4.57264699428253
"3635","17329",37,2,261.555,"very recent","rare","medium",3.61091791264422,0.693147180559945,5.56664458643757
"3636","17330",45,2,181.95,"recent","rare","medium",3.80666248977032,0.693147180559945,5.20373192405817
"3637","17331",146,1,175.2,"old","very rare","small",4.98360662170834,0,5.16592817850229
"3638","17333",108,1,494.25,"old","very rare","very large",4.68213122712422,0,6.20304146205073
"3639","17334",325,2,153.51,"oldest","rare","small",5.78382518232974,0.693147180559945,5.03376571148511
"3640","17337",174,4,506.9675,"oldest","frequent","very large",5.15905529921453,1.38629436111989,6.22844689897242
"3641","17338",40,8,830.49125,"very recent","frequent","very large",3.68887945411394,2.07944154167984,6.72201739317605
"3642","17339",117,2,121.68,"old","rare","small",4.76217393479776,0.693147180559945,4.80139464795104
"3643","17340",52,11,1123.02636363636,"recent","very frequent","very large",3.95124371858143,2.39789527279837,7.02378243054157
"3644","17341",179,3,260.453333333333,"oldest","rare","medium",5.18738580584075,1.09861228866811,5.56242370247111
"3645","17343",378,1,193.64,"oldest","very rare","medium",5.93489419561959,0,5.26600076507149
"3646","17344",69,1,160.57,"recent","very rare","small",4.23410650459726,0,5.07872998456159
"3647","17345",38,4,134.435,"very recent","frequent","small",3.63758615972639,1.38629436111989,4.90108081085318
"3648","17346",26,15,178.437333333333,"very recent","very frequent","small",3.25809653802148,2.70805020110221,5.18423746581603
"3649","17347",109,1,228.96,"old","very rare","medium",4.69134788222914,0,5.43354731580814
"3650","17348",37,5,231.904,"very recent","frequent","medium",3.61091791264422,1.6094379124341,5.44632349292687
"3651","17349",202,1,110.75,"oldest","very rare","small",5.30826769740121,0,4.70727540892524
"3652","17350",31,4,321.5175,"very recent","frequent","large",3.43398720448515,1.38629436111989,5.77305197454465
"3653","17351",59,3,195.716666666667,"recent","rare","medium",4.07753744390572,1.09861228866811,5.27666803514298
"3654","17353",152,2,870,"old","rare","very large",5.02388052084628,0.693147180559945,6.76849321164863
"3655","17354",73,1,1393.06,"recent","very rare","very large",4.29045944114839,0,7.2392580453576
"3656","17356",334,1,178.22,"oldest","very rare","small",5.8111409929767,0,5.18301874218457
"3657","17357",47,2,194.07,"recent","rare","medium",3.85014760171006,0.693147180559945,5.268218918724
"3658","17358",326,2,182.925,"oldest","rare","medium",5.78689738136671,0.693147180559945,5.20907623277009
"3659","17359",34,1,127.86,"very recent","very rare","small",3.52636052461616,0,4.85093591533858
"3660","17360",40,3,195.263333333333,"very recent","rare","medium",3.68887945411394,1.09861228866811,5.27434907490723
"3661","17361",72,3,162.733333333333,"recent","rare","small",4.27666611901606,1.09861228866811,5.09211286929075
"3662","17362",262,2,156.115,"oldest","rare","small",5.5683445037611,0.693147180559945,5.05059291515338
"3663","17364",23,11,407.38,"very recent","very frequent","large",3.13549421592915,2.39789527279837,6.00974641078599
"3664","17365",35,8,600.195,"very recent","frequent","very large",3.55534806148941,2.07944154167984,6.39725460241509
"3665","17367",261,1,168.4,"oldest","very rare","small",5.56452040732269,0,5.12634210180823
"3666","17368",46,8,239.08375,"recent","frequent","medium",3.8286413964891,2.07944154167984,5.47681390895936
"3667","17370",95,4,111.545,"old","frequent","small",4.55387689160054,1.38629436111989,4.71442809692461
"3668","17371",40,3,141.296666666667,"very recent","rare","small",3.68887945411394,1.09861228866811,4.95086169894277
"3669","17372",63,8,167.835,"recent","frequent","small",4.14313472639153,2.07944154167984,5.12298135392779
"3670","17373",63,4,161.73,"recent","frequent","small",4.14313472639153,1.38629436111989,5.08592827813169
"3671","17374",241,2,247.885,"oldest","rare","medium",5.48479693349065,0.693147180559945,5.51296492894098
"3672","17375",222,3,133.366666666667,"oldest","rare","small",5.40267738187228,1.09861228866811,4.89310222719508
"3673","17376",93,2,101.6,"old","rare","small",4.53259949315326,0.693147180559945,4.62104353514438
"3674","17377",46,20,205.046,"recent","very frequent","medium",3.8286413964891,2.99573227355399,5.32323434421059
"3675","17379",34,1,404.66,"very recent","very rare","large",3.52636052461616,0,6.00304720835105
"3676","17381",31,29,699.158965517241,"very recent","very frequent","very large",3.43398720448515,3.36729582998647,6.54987813485775
"3677","17382",88,1,65.4,"old","very rare","small",4.47733681447821,0,4.18052225846315
"3678","17383",27,1,199.29,"very recent","very rare","medium",3.29583686600433,0,5.29476105034526
"3679","17384",42,2,168.2,"recent","rare","small",3.73766961828337,0.693147180559945,5.12515374753885
"3680","17385",37,1,261.11,"very recent","very rare","medium",3.61091791264422,0,5.56494177447378
"3681","17386",30,6,447.736666666667,"very recent","frequent","very large",3.40119738166216,1.79175946922805,6.10420526197519
"3682","17387",42,2,392.055,"recent","rare","large",3.73766961828337,0.693147180559945,5.97140213607093
"3683","17388",100,4,314.89,"old","frequent","large",4.60517018598809,1.38629436111989,5.75222337148969
"3684","17389",23,34,936.284705882353,"very recent","very frequent","very large",3.13549421592915,3.52636052461616,6.84191960317761
"3685","17391",186,2,254.4,"oldest","rare","medium",5.2257466737132,0.693147180559945,5.53890783146597
"3686","17392",329,2,228.955,"oldest","rare","medium",5.79605775076537,0.693147180559945,5.43352547769408
"3687","17394",242,1,203.87,"oldest","very rare","medium",5.48893772615669,0,5.31748253580905
"3688","17396",62,8,916.35,"recent","frequent","very large",4.12713438504509,2.07944154167984,6.82039838776389
"3689","17397",45,2,348.205,"recent","rare","large",3.80666248977032,0.693147180559945,5.85279138679446
"3690","17398",137,3,217.793333333333,"old","rare","medium",4.91998092582813,1.09861228866811,5.38354660090887
"3691","17400",149,5,425.992,"old","frequent","large",5.00394630594546,1.6094379124341,6.05442056675031
"3692","17402",27,13,202.603846153846,"very recent","very frequent","medium",3.29583686600433,2.56494935746154,5.31125257561191
"3693","17403",59,1,281.62,"recent","very rare","medium",4.07753744390572,0,5.64055864448917
"3694","17404",27,15,2127.12133333333,"very recent","very frequent","very large",3.29583686600433,2.70805020110221,7.66252485792369
"3695","17405",24,3,343.803333333333,"very recent","rare","large",3.17805383034795,1.09861228866811,5.84006978846118
"3696","17406",356,3,733.473333333333,"oldest","rare","very large",5.87493073085203,1.09861228866811,6.59779124154838
"3697","17408",186,1,32.65,"oldest","very rare","small",5.2257466737132,0,3.48584485572244
"3698","17409",207,2,385.925,"oldest","rare","large",5.33271879326537,0.693147180559945,5.9556430500679
"3699","17410",39,5,242.944,"very recent","frequent","medium",3.66356164612965,1.6094379124341,5.49283096410735
"3700","17411",35,3,259.646666666667,"very recent","rare","medium",3.55534806148941,1.09861228866811,5.55932173241346
"3701","17412",25,7,179.722857142857,"very recent","frequent","medium",3.2188758248682,1.94591014905531,5.19141598182129
"3702","17414",66,2,389,"recent","rare","large",4.18965474202643,0.693147180559945,5.96357934361845
"3703","17415",102,1,507.84,"old","very rare","very large",4.62497281328427,0,6.23016643733804
"3704","17416",52,7,984.774285714286,"recent","frequent","very large",3.95124371858143,1.94591014905531,6.89241246335376
"3705","17418",65,2,231.73,"recent","rare","medium",4.17438726989564,0.693147180559945,5.44557290082979
"3706","17419",34,12,352.214166666667,"very recent","very frequent","large",3.52636052461616,2.484906649788,5.86423941861111
"3707","17420",73,3,199.61,"recent","rare","medium",4.29045944114839,1.09861228866811,5.29636546282279
"3708","17422",39,6,329.895,"very recent","frequent","large",3.66356164612965,1.79175946922805,5.79877442201177
"3709","17423",69,2,349.205,"recent","rare","large",4.23410650459726,0.693147180559945,5.85565914230509
"3710","17425",42,2,379.585,"recent","rare","large",3.73766961828337,0.693147180559945,5.93907855067578
"3711","17426",31,6,839.543333333333,"very recent","frequent","very large",3.43398720448515,1.79175946922805,6.73285809321203
"3712","17427",94,1,100.8,"old","very rare","small",4.54329478227,0,4.61313835563727
"3713","17428",23,28,616.316071428571,"very recent","very frequent","very large",3.13549421592915,3.3322045101752,6.42375993490966
"3714","17429",151,3,174.973333333333,"old","rare","small",5.01727983681492,1.09861228866811,5.16463358135998
"3715","17430",55,2,132.88,"recent","rare","small",4.00733318523247,0.693147180559945,4.88944646530504
"3716","17431",336,1,403.3,"oldest","very rare","large",5.8171111599632,0,5.99968070187932
"3717","17432",41,2,182.88,"recent","rare","medium",3.71357206670431,0.693147180559945,5.2088302000465
"3718","17433",111,1,303.16,"old","very rare","large",4.70953020131233,0,5.71426071894383
"3719","17434",25,7,339.117142857143,"very recent","frequent","large",3.2188758248682,1.94591014905531,5.82634560184123
"3720","17436",24,2,108.15,"very recent","rare","small",3.17805383034795,0.693147180559945,4.68351915239907
"3721","17438",276,1,388.45,"oldest","very rare","large",5.62040086571715,0,5.96216446139643
"3722","17440",179,3,62.14,"oldest","rare","small",5.18738580584075,1.09861228866811,4.1293899039649
"3723","17442",59,6,374.76,"recent","frequent","large",4.07753744390572,1.79175946922805,5.92628582108299
"3724","17443",242,1,534.24,"oldest","very rare","very large",5.48893772615669,0,6.28084517619534
"3725","17444",170,3,980.013333333333,"oldest","rare","very large",5.13579843705026,1.09861228866811,6.88756617701424
"3726","17446",199,2,60.45,"oldest","rare","small",5.29330482472449,0.693147180559945,4.1018165770608
"3727","17447",63,2,270.765,"recent","rare","medium",4.14313472639153,0.693147180559945,5.60125128600853
"3728","17449",25,7,360.122857142857,"very recent","frequent","large",3.2188758248682,1.94591014905531,5.88644524307212
"3729","17450",31,46,4229.365,"very recent","very frequent","very large",3.43398720448515,3.8286413964891,8.34980714256815
"3730","17451",24,7,245.914285714286,"very recent","frequent","medium",3.17805383034795,1.94591014905531,5.50498304316006
"3731","17453",40,2,243.36,"very recent","rare","medium",3.68887945411394,0.693147180559945,5.49454182851098
"3732","17454",215,4,129.3825,"oldest","frequent","small",5.37063802812766,1.38629436111989,4.86277313335387
"3733","17455",226,1,131.7,"oldest","very rare","small",5.42053499927229,0,4.88052660874924
"3734","17456",388,1,249.86,"oldest","very rare","medium",5.96100533962327,0,5.52090076100368
"3735","17457",149,5,347.54,"old","frequent","large",5.00394630594546,1.6094379124341,5.85087976629411
"3736","17458",38,1,316.5,"very recent","very rare","large",3.63758615972639,0,5.75732324158423
"3737","17459",66,2,328.65,"recent","rare","large",4.18965474202643,0.693147180559945,5.79499335470959
"3738","17460",117,6,103.738333333333,"old","frequent","small",4.76217393479776,1.79175946922805,4.64187170298866
"3739","17461",45,3,252.486666666667,"recent","rare","medium",3.80666248977032,1.09861228866811,5.53135844204064
"3740","17462",83,2,337.845,"old","rare","large",4.4188406077966,0.693147180559945,5.82258721042145
"3741","17463",39,5,379.282,"very recent","frequent","large",3.66356164612965,1.6094379124341,5.93827999172908
"3742","17464",181,1,289.96,"oldest","very rare","medium",5.19849703126583,0,5.66974298243268
"3743","17466",33,2,381.64,"very recent","rare","large",3.49650756146648,0.693147180559945,5.94447775588365
"3744","17468",33,2,68.5,"very recent","rare","small",3.49650756146648,0.693147180559945,4.22683374526818
"3745","17469",39,5,374.194,"very recent","frequent","large",3.66356164612965,1.6094379124341,5.92477437950513
"3746","17470",67,5,225.014,"recent","frequent","medium",4.20469261939097,1.6094379124341,5.41616262249092
"3747","17472",214,3,236.763333333333,"oldest","rare","medium",5.36597601502185,1.09861228866811,5.46706104867819
"3748","17475",102,1,194.37,"old","very rare","medium",4.62497281328427,0,5.26976355912998
"3749","17480",100,1,511.82,"old","very rare","very large",4.60517018598809,0,6.23797300072692
"3750","17481",26,4,313.8975,"very recent","frequent","large",3.25809653802148,1.38629436111989,5.74906649949635
"3751","17483",88,3,138.013333333333,"old","rare","small",4.47733681447821,1.09861228866811,4.92735029884744
"3752","17486",284,1,396.87,"oldest","very rare","large",5.64897423816121,0,5.9836087711424
"3753","17489",81,2,188.32,"old","rare","medium",4.39444915467244,0.693147180559945,5.23814264351197
"3754","17490",23,7,298.902857142857,"very recent","frequent","large",3.13549421592915,1.94591014905531,5.70011862810288
"3755","17491",24,10,355.887,"very recent","frequent","large",3.17805383034795,2.30258509299405,5.87461326473466
"3756","17492",271,1,374.57,"oldest","very rare","large",5.6021188208797,0,5.92577870137853
"3757","17495",30,2,248.78,"very recent","rare","medium",3.40119738166216,0.693147180559945,5.51656897178182
"3758","17496",381,1,271.05,"oldest","very rare","medium",5.9427993751267,0,5.60230330570635
"3759","17498",98,1,272.22,"old","very rare","medium",4.58496747867057,0,5.60661056290393
"3760","17499",312,1,622.88,"oldest","very rare","very large",5.74300318780948,0,6.43435388386215
"3761","17500",40,3,379.333333333333,"very recent","rare","large",3.68887945411394,1.09861228866811,5.93841532601817
"3762","17501",243,2,144.3,"oldest","rare","small",5.49306144334055,0.693147180559945,4.97189446577983
"3763","17502",32,4,172.275,"very recent","frequent","small",3.46573590279973,1.38629436111989,5.14909203724327
"3764","17503",25,2,279.48,"very recent","rare","medium",3.2188758248682,0.693147180559945,5.63293073368425
"3765","17504",229,9,333.003333333333,"oldest","frequent","large",5.43372200355424,2.19722457733622,5.80815249994035
"3766","17505",184,2,572.92,"oldest","rare","very large",5.21493575760899,0.693147180559945,6.35074609091166
"3767","17506",98,1,302.2,"old","very rare","large",4.58496747867057,0,5.71108904983864
"3768","17507",284,2,302.79,"oldest","rare","large",5.64897423816121,0.693147180559945,5.71303949591888
"3769","17508",303,1,387.31,"oldest","very rare","large",5.71373280550937,0,5.95922540596533
"3770","17509",80,8,764.3925,"old","frequent","very large",4.38202663467388,2.07944154167984,6.63908140070103
"3771","17510",47,1,308.48,"recent","very rare","large",3.85014760171006,0,5.73165701142218
"3772","17511",25,31,2937.49612903226,"very recent","very frequent","very large",3.2188758248682,3.43398720448515,7.98531284067529
"3773","17512",51,10,292.499,"recent","frequent","medium",3.93182563272433,2.30258509299405,5.67846124786265
"3774","17513",95,1,513.2,"old","very rare","very large",4.55387689160054,0,6.24066563274148
"3775","17514",151,1,208.65,"old","very rare","medium",5.01727983681492,0,5.34065820703756
"3776","17515",54,4,159.755,"recent","frequent","small",3.98898404656427,1.38629436111989,5.07364139167238
"3777","17516",38,5,153.616,"very recent","frequent","small",3.63758615972639,1.6094379124341,5.03445598195527
"3778","17517",331,1,153.94,"oldest","very rare","small",5.80211837537706,0,5.03656291610617
"3779","17519",40,6,307.336666666667,"very recent","frequent","large",3.68887945411394,1.79175946922805,5.72794378081665
"3780","17520",76,1,546.81,"old","very rare","very large",4.33073334028633,0,6.30410139290495
"3781","17521",52,3,241.07,"recent","rare","medium",3.95124371858143,1.09861228866811,5.48508734774789
"3782","17522",24,5,214.142,"very recent","frequent","medium",3.17805383034795,1.6094379124341,5.36663934637083
"3783","17523",34,4,163.185,"very recent","frequent","small",3.52636052461616,1.38629436111989,5.09488452654116
"3784","17524",384,1,145,"oldest","very rare","small",5.95064255258773,0,4.97673374242057
"3785","17525",382,1,422.7,"oldest","very rare","large",5.94542060860658,0,6.04666270757274
"3786","17526",27,4,298.975,"very recent","frequent","large",3.29583686600433,1.38629436111989,5.70035995785487
"3787","17527",76,4,234.8425,"old","frequent","medium",4.33073334028633,1.38629436111989,5.45891507668523
"3788","17528",24,8,453.5625,"very recent","frequent","very large",3.17805383034795,2.07944154167984,6.11713307703836
"3789","17530",24,10,238.5,"very recent","frequent","medium",3.17805383034795,2.30258509299405,5.4743693103284
"3790","17531",213,1,296.7,"oldest","very rare","large",5.36129216570943,0,5.69272152729678
"3791","17534",76,1,223.36,"old","very rare","medium",4.33073334028633,0,5.40878481957401
"3792","17535",303,1,164.4,"oldest","very rare","small",5.71373280550937,0,5.10230248262208
"3793","17536",200,1,76.5,"oldest","very rare","small",5.29831736654804,0,4.33729074083249
"3794","17537",52,2,448.81,"recent","rare","very large",3.95124371858143,0.693147180559945,6.10659963560018
"3795","17538",48,1,98.42,"recent","very rare","small",3.87120101090789,0,4.58924403543783
"3796","17540",47,2,289.45,"recent","rare","medium",3.85014760171006,0.693147180559945,5.66798257052501
"3797","17542",292,1,170.75,"oldest","very rare","small",5.67675380226828,0,5.1402004984509
"3798","17545",66,3,215.32,"recent","rare","medium",4.18965474202643,1.09861228866811,5.37212529369276
"3799","17548",256,1,103.3,"oldest","very rare","small",5.54517744447956,0,4.63763737612559
"3800","17549",46,2,74.43,"recent","rare","small",3.8286413964891,0.693147180559945,4.30985908637182
"3801","17550",220,3,89.0533333333333,"oldest","rare","small",5.39362754635236,1.09861228866811,4.48923544118933
"3802","17551",382,1,306.84,"oldest","very rare","large",5.94542060860658,0,5.7263264390911
"3803","17552",83,4,232.6025,"old","frequent","medium",4.4188406077966,1.38629436111989,5.44933098809215
"3804","17553",152,1,1487.6,"old","very rare","very large",5.02388052084628,0,7.30491936205091
"3805","17554",24,5,390.49,"very recent","frequent","large",3.17805383034795,1.6094379124341,5.96740236075722
"3806","17555",42,2,241.63,"recent","rare","medium",3.73766961828337,0.693147180559945,5.48740763053736
"3807","17556",228,1,157.9,"oldest","very rare","small",5.42934562895444,0,5.0619619212616
"3808","17557",37,3,180.486666666667,"very recent","rare","medium",3.61091791264422,1.09861228866811,5.19565690616176
"3809","17560",117,4,213.7375,"old","frequent","medium",4.76217393479776,1.38629436111989,5.36474862657471
"3810","17561",42,1,167.62,"recent","very rare","small",3.73766961828337,0,5.12169951267076
"3811","17562",37,7,160.34,"very recent","frequent","small",3.61091791264422,1.94591014905531,5.07729656061481
"3812","17564",47,3,151.336666666667,"recent","rare","small",3.85014760171006,1.09861228866811,5.01950693556238
"3813","17566",31,2,450.605,"very recent","rare","very large",3.43398720448515,0.693147180559945,6.1105911242526
"3814","17567",30,8,541.435,"very recent","frequent","very large",3.40119738166216,2.07944154167984,6.29422302230159
"3815","17569",355,1,344.14,"oldest","very rare","large",5.87211778947542,0,5.84104855132501
"3816","17571",73,4,374.6275,"recent","frequent","large",4.29045944114839,1.38629436111989,5.92593219895457
"3817","17572",94,4,56.6875,"old","frequent","small",4.54329478227,1.38629436111989,4.03755372787536
"3818","17573",52,3,126.866666666667,"recent","rare","small",3.95124371858143,1.09861228866811,4.84313666619394
"3819","17574",265,1,185.65,"oldest","very rare","medium",5.57972982598622,0,5.22386318062309
"3820","17576",31,19,190.667368421053,"very recent","very frequent","medium",3.43398720448515,2.94443897916644,5.25053038323491
"3821","17578",241,1,143.46,"oldest","very rare","small",5.48479693349065,0,4.96605625069829
"3822","17579",27,3,149.633333333333,"very recent","rare","small",3.29583686600433,1.09861228866811,5.00818785711978
"3823","17580",275,3,71.9066666666667,"oldest","rare","small",5.61677109766657,1.09861228866811,4.27536898180092
"3824","17581",23,25,441.8016,"very recent","very frequent","very large",3.13549421592915,3.2188758248682,6.09086091252767
"3825","17582",259,1,175.27,"oldest","very rare","small",5.55682806169954,0,5.16632764208508
"3826","17584",30,2,621.15,"very recent","rare","very large",3.40119738166216,0.693147180559945,6.43157259865969
"3827","17585",132,4,283.2675,"old","frequent","medium",4.88280192258637,1.38629436111989,5.64639168087695
"3828","17588",123,3,413.4,"old","rare","large",4.81218435537242,1.09861228866811,6.02441564724767
"3829","17589",83,4,601.0425,"old","frequent","very large",4.4188406077966,1.38629436111989,6.3986656475092
"3830","17590",25,3,493.073333333333,"very recent","rare","very large",3.2188758248682,1.09861228866811,6.20065791213547
"3831","17591",96,7,317.995714285714,"old","frequent","large",4.56434819146784,1.94591014905531,5.76203790560041
"3832","17593",26,5,785.468,"very recent","frequent","very large",3.25809653802148,1.6094379124341,6.66627971848265
"3833","17594",108,2,496.59,"old","rare","very large",4.68213122712422,0.693147180559945,6.20776473594018
"3834","17595",35,2,194.395,"very recent","rare","medium",3.55534806148941,0.693147180559945,5.26989217153096
"3835","17596",46,7,403.99,"recent","frequent","large",3.8286413964891,1.94591014905531,6.00139012517955
"3836","17597",236,1,2044.37,"oldest","very rare","very large",5.46383180502561,0,7.62284495255441
"3837","17600",40,1,161.67,"very recent","very rare","small",3.68887945411394,0,5.08555722061351
"3838","17601",262,1,116.01,"oldest","very rare","small",5.5683445037611,0,4.75367639428732
"3839","17602",25,6,850.495,"very recent","frequent","very large",3.2188758248682,1.79175946922805,6.74581853292387
"3840","17603",101,1,394.72,"old","very rare","large",4.61512051684126,0,5.97817665278105
"3841","17604",240,2,154.68,"oldest","rare","small",5.48063892334199,0.693147180559945,5.0413584667391
"3842","17608",56,2,96.71,"recent","rare","small",4.02535169073515,0.693147180559945,4.57171680972887
"3843","17609",63,5,222.444,"recent","frequent","medium",4.14313472639153,1.6094379124341,5.40467538453495
"3844","17611",30,15,265.614666666667,"very recent","very frequent","medium",3.40119738166216,2.70805020110221,5.5820466369612
"3845","17612",76,6,341.408333333333,"old","frequent","large",4.33073334028633,1.79175946922805,5.8330792193575
"3846","17613",45,14,325.653571428571,"recent","very frequent","large",3.80666248977032,2.63905732961526,5.78583415200911
"3847","17614",80,1,390.07,"old","very rare","large",4.38202663467388,0,5.96632621019728
"3848","17615",153,3,109.866666666667,"old","rare","small",5.03043792139244,1.09861228866811,4.69926750936721
"3849","17616",196,3,190.4,"oldest","rare","medium",5.27811465923052,1.09861228866811,5.24912712235726
"3850","17618",28,3,323.86,"very recent","rare","large",3.3322045101752,1.09861228866811,5.78031132364532
"3851","17619",335,1,218.52,"oldest","very rare","medium",5.81413053182507,0,5.38687754352752
"3852","17620",82,1,81.44,"old","very rare","small",4.40671924726425,0,4.39986655280221
"3853","17621",44,3,459.966666666667,"recent","rare","very large",3.78418963391826,1.09861228866811,6.1311540230894
"3854","17623",55,1,527.05,"recent","very rare","very large",4.00733318523247,0,6.2672954207012
"3855","17624",37,2,421.74,"very recent","rare","large",3.61091791264422,0.693147180559945,6.04438901041587
"3856","17625",41,4,511.75,"recent","frequent","very large",3.71357206670431,1.38629436111989,6.2378362245414
"3857","17628",104,1,75.75,"old","very rare","small",4.64439089914137,0,4.32743844438948
"3858","17629",28,8,226.765,"very recent","frequent","medium",3.3322045101752,2.07944154167984,5.42391423895723
"3859","17630",192,2,251.8,"oldest","rare","medium",5.25749537202778,0.693147180559945,5.52863512161025
"3860","17631",24,3,176.11,"very recent","rare","small",3.17805383034795,1.09861228866811,5.17110879980699
"3861","17633",54,4,331.21,"recent","frequent","large",3.98898404656427,1.38629436111989,5.80275261529201
"3862","17634",59,9,262.441111111111,"recent","frequent","medium",4.07753744390572,2.19722457733622,5.57002671823967
"3863","17636",42,1,285.56,"recent","very rare","medium",3.73766961828337,0,5.65445216463426
"3864","17637",54,2,273.53,"recent","rare","medium",3.98898404656427,0.693147180559945,5.61141130506051
"3865","17639",299,1,108.5,"oldest","very rare","small",5.70044357339069,0,4.68675017298051
"3866","17640",109,1,621.66,"old","very rare","very large",4.69134788222914,0,6.43239331949172
"3867","17642",142,2,356.145,"old","rare","large",4.95582705760126,0.693147180559945,5.87533795129732
"3868","17643",396,1,101.55,"oldest","very rare","small",5.98141421125448,0,4.62055128802639
"3869","17644",24,11,263.24,"very recent","very frequent","medium",3.17805383034795,2.39789527279837,5.57306616358792
"3870","17646",242,3,336.13,"oldest","rare","large",5.48893772615669,1.09861228866811,5.81749798989676
"3871","17647",88,1,133.06,"old","very rare","small",4.47733681447821,0,4.89080015431374
"3872","17648",83,4,449.375,"old","frequent","very large",4.4188406077966,1.38629436111989,6.10785772847531
"3873","17649",161,1,868.49,"old","very rare","very large",5.08140436498446,0,6.76675607151009
"3874","17650",44,1,166.08,"recent","very rare","small",3.78418963391826,0,5.11246959997752
"3875","17651",34,10,394.5,"very recent","frequent","large",3.52636052461616,2.30258509299405,5.97761914028593
"3876","17652",48,12,405.643333333333,"recent","very frequent","large",3.87120101090789,2.484906649788,6.00547428417708
"3877","17653",59,4,301.89,"recent","frequent","large",4.07753744390572,1.38629436111989,5.71006271261335
"3878","17654",300,1,117.55,"oldest","very rare","small",5.7037824746562,0,4.76686377498608
"3879","17655",33,7,376.991428571429,"very recent","frequent","large",3.49650756146648,1.94591014905531,5.93222245130474
"3880","17656",96,5,334.938,"old","frequent","large",4.56434819146784,1.6094379124341,5.81394544006978
"3881","17658",48,2,297.71,"recent","rare","large",3.87120101090789,0.693147180559945,5.69611985832086
"3882","17659",40,12,249.955,"very recent","very frequent","medium",3.68887945411394,2.484906649788,5.5212809016603
"3883","17660",164,1,196,"old","very rare","medium",5.0998664278242,0,5.27811465923052
"3884","17663",48,7,257.558571428571,"recent","frequent","medium",3.87120101090789,1.94591014905531,5.55124715609679
"3885","17664",41,2,302.32,"recent","rare","large",3.71357206670431,0.693147180559945,5.71148605904123
"3886","17666",26,2,364.08,"very recent","rare","large",3.25809653802148,0.693147180559945,5.89737362370839
"3887","17667",89,5,411.102,"old","frequent","large",4.48863636973214,1.6094379124341,6.01884135888835
"3888","17668",24,2,173.875,"very recent","rare","small",3.17805383034795,0.693147180559945,5.15833665024361
"3889","17669",65,7,486.674285714286,"recent","frequent","very large",4.17438726989564,1.94591014905531,6.18759508148902
"3890","17670",250,1,205.7,"oldest","very rare","medium",5.52146091786225,0,5.32641879665891
"3891","17671",38,4,393.1775,"very recent","frequent","large",3.63758615972639,1.38629436111989,5.97426116384834
"3892","17672",73,2,1589.085,"recent","rare","very large",4.29045944114839,0.693147180559945,7.37091365786877
"3893","17673",24,6,271.52,"very recent","frequent","medium",3.17805383034795,1.79175946922805,5.60403580148592
"3894","17674",97,2,275.52,"old","rare","medium",4.57471097850338,0.693147180559945,5.61866022123937
"3895","17675",24,31,657.234838709677,"very recent","very frequent","very large",3.17805383034795,3.43398720448515,6.48804139557622
"3896","17676",27,6,231.28,"very recent","frequent","medium",3.29583686600433,1.79175946922805,5.44362909770809
"3897","17677",24,30,545.441,"very recent","very frequent","very large",3.17805383034795,3.40119738166216,6.30159464177014
"3898","17678",286,1,298.11,"oldest","very rare","large",5.65599181081985,0,5.69746254591138
"3899","17679",75,2,996.055,"old","rare","very large",4.31748811353631,0.693147180559945,6.90380247694352
"3900","17680",46,1,184.4,"recent","very rare","medium",3.8286413964891,0,5.21710731112249
"3901","17682",33,6,412.388333333333,"very recent","frequent","large",3.49650756146648,1.79175946922805,6.02196546205626
"3902","17684",66,1,239.41,"recent","very rare","medium",4.18965474202643,0,5.47817756334589
"3903","17685",39,7,455.932857142857,"very recent","frequent","very large",3.66356164612965,1.94591014905531,6.12234555556529
"3904","17686",30,7,819.922857142857,"very recent","frequent","very large",3.40119738166216,1.94591014905531,6.70921025917776
"3905","17690",53,15,317.196666666667,"recent","very frequent","large",3.97029191355212,2.70805020110221,5.75952198108841
"3906","17691",381,2,145.2,"oldest","rare","small",5.9427993751267,0.693147180559945,4.9781121023907
"3907","17692",150,4,185.235,"old","frequent","medium",5.01063529409626,1.38629436111989,5.2216252892379
"3908","17693",160,1,200.47,"old","very rare","medium",5.07517381523383,0,5.30066460961639
"3909","17694",164,1,283.12,"old","very rare","medium",5.0998664278242,0,5.64587083603721
"3910","17695",154,2,382.67,"old","rare","large",5.03695260241363,0.693147180559945,5.94717299897486
"3911","17696",61,8,285.71375,"recent","frequent","medium",4.11087386417331,2.07944154167984,5.65499043548501
"3912","17697",259,1,338.95,"oldest","very rare","large",5.55682806169954,0,5.82585260387697
"3913","17698",283,1,154.95,"oldest","very rare","small",5.64544689764324,0,5.04310248423376
"3914","17700",39,4,633.66,"very recent","frequent","very large",3.66356164612965,1.38629436111989,6.45151253298644
