"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group"
"3485","17100",41,2,485.87,"recent","rare","very large"
"3486","17101",33,4,405.4325,"very recent","frequent","large"
"3487","17102",284,1,25.5,"oldest","very rare","small"
"3488","17105",182,2,332.89,"oldest","rare","large"
"3489","17107",56,6,1802.57166666667,"recent","frequent","very large"
"3490","17109",52,6,147.506666666667,"recent","frequent","small"
"3491","17110",188,1,163.3,"oldest","very rare","small"
"3492","17111",70,1,248.61,"recent","very rare","medium"
"3493","17114",28,8,101.0775,"very recent","frequent","small"
"3494","17115",31,3,279.166666666667,"very recent","rare","medium"
"3495","17117",311,1,116.2,"oldest","very rare","small"
"3496","17118",340,1,157.02,"oldest","very rare","small"
"3497","17119",26,2,303.455,"very recent","rare","large"
"3498","17120",256,1,307.46,"oldest","very rare","large"
"3499","17122",142,1,138.32,"old","very rare","small"
"3500","17123",184,1,345.3,"oldest","very rare","large"
"3501","17124",208,1,298.89,"oldest","very rare","large"
"3502","17125",73,1,259.35,"recent","very rare","medium"
"3503","17126",175,5,200.95,"oldest","frequent","medium"
"3504","17128",357,1,157.09,"oldest","very rare","small"
"3505","17131",28,5,492.634,"very recent","frequent","very large"
"3506","17133",38,7,698.891428571428,"very recent","frequent","very large"
"3507","17134",129,2,212.5,"old","rare","medium"
"3508","17135",39,7,162.818571428571,"very recent","frequent","small"
"3509","17138",298,1,380.5,"oldest","very rare","large"
"3510","17139",38,12,889.039166666667,"very recent","very frequent","very large"
"3511","17140",270,1,465.32,"oldest","very rare","very large"
"3512","17142",262,1,579,"oldest","very rare","very large"
"3513","17144",24,2,492.285,"very recent","rare","very large"
"3514","17146",128,3,249.926666666667,"old","rare","medium"
"3515","17147",45,4,428.6475,"recent","frequent","large"
"3516","17148",74,1,124.88,"old","very rare","small"
"3517","17152",217,3,563.166666666667,"oldest","rare","very large"
"3518","17153",47,1,213.78,"recent","very rare","medium"
"3519","17154",98,1,329.34,"old","very rare","large"
"3520","17155",40,2,125.85,"very recent","rare","small"
"3521","17157",30,2,159.5,"very recent","rare","small"
"3522","17158",55,3,422.323333333333,"recent","rare","large"
"3523","17159",44,3,512.96,"recent","rare","very large"
"3524","17160",54,6,586.338333333333,"recent","frequent","very large"
"3525","17162",51,10,171.546,"recent","frequent","small"
"3526","17163",44,2,146.55,"recent","rare","small"
"3527","17164",55,7,352.478571428571,"recent","frequent","large"
"3528","17165",307,1,158.68,"oldest","very rare","small"
"3529","17166",61,2,103.17,"recent","rare","small"
"3530","17169",80,2,417.89,"old","rare","large"
"3531","17171",312,1,224.91,"oldest","very rare","medium"
"3532","17172",101,1,317.76,"old","very rare","large"
"3533","17173",28,8,470.825,"very recent","frequent","very large"
"3534","17174",240,1,59.9,"oldest","very rare","small"
"3535","17175",67,4,360.9225,"recent","frequent","large"
"3536","17176",224,1,306.13,"oldest","very rare","large"
"3537","17179",201,3,237.263333333333,"oldest","rare","medium"
"3538","17180",79,4,199.0075,"old","frequent","medium"
"3539","17181",80,2,119.96,"old","rare","small"
"3540","17183",30,6,557.885,"very recent","frequent","very large"
"3541","17186",69,2,72,"recent","rare","small"
"3542","17187",249,1,203.95,"oldest","very rare","medium"
"3543","17188",34,7,353.461428571429,"very recent","frequent","large"
"3544","17189",129,2,192.2,"old","rare","medium"
"3545","17190",81,2,222.37,"old","rare","medium"
"3546","17191",51,7,299.304285714286,"recent","frequent","large"
"3547","17193",58,7,242.757142857143,"recent","frequent","medium"
"3548","17194",296,2,131.31,"oldest","rare","small"
"3549","17197",52,1,1013.01,"recent","very rare","very large"
"3550","17198",46,3,230.74,"recent","rare","medium"
"3551","17201",76,1,342.63,"old","very rare","large"
"3552","17203",58,6,593.975,"recent","frequent","very large"
"3553","17204",198,4,391.14,"oldest","frequent","large"
"3554","17205",76,1,384.08,"old","very rare","large"
"3555","17206",76,1,204.24,"old","very rare","medium"
"3556","17211",49,8,289.6525,"recent","frequent","medium"
"3557","17212",276,1,226.85,"oldest","very rare","medium"
"3558","17213",63,7,397.318571428571,"recent","frequent","large"
"3559","17214",83,6,178.186666666667,"old","frequent","small"
"3560","17217",257,1,113.5,"oldest","very rare","small"
"3561","17218",27,10,196.072,"very recent","frequent","medium"
"3562","17219",54,1,114.23,"recent","very rare","small"
"3563","17220",47,14,228.446428571429,"recent","very frequent","medium"
"3564","17221",30,2,167.565,"very recent","rare","small"
"3565","17222",88,1,354.15,"old","very rare","large"
"3566","17223",333,2,213.395,"oldest","rare","medium"
"3567","17226",331,1,393.49,"oldest","very rare","large"
"3568","17227",41,6,156.553333333333,"recent","frequent","small"
"3569","17228",38,8,238.26125,"very recent","frequent","medium"
"3570","17229",119,2,159.38,"old","rare","small"
"3571","17230",287,8,454.80125,"oldest","frequent","very large"
"3572","17231",35,10,317.432,"very recent","frequent","large"
"3573","17232",25,2,210.76,"very recent","rare","medium"
"3574","17233",58,1,190.88,"recent","very rare","medium"
"3575","17234",205,1,149.89,"oldest","very rare","small"
"3576","17235",48,2,275.03,"recent","rare","medium"
"3577","17236",35,6,152.688333333333,"very recent","frequent","small"
"3578","17237",34,2,157.345,"very recent","rare","small"
"3579","17238",25,17,220.273529411765,"very recent","very frequent","medium"
"3580","17239",335,1,382.5,"oldest","very rare","large"
"3581","17242",131,2,567.52,"old","rare","very large"
"3582","17243",24,26,333.725,"very recent","very frequent","large"
"3583","17244",76,1,954.9,"old","very rare","very large"
"3584","17245",227,1,171.45,"oldest","very rare","small"
"3585","17247",38,1,282.19,"very recent","very rare","medium"
"3586","17248",143,1,318.65,"old","very rare","large"
"3587","17250",26,2,192.26,"very recent","rare","medium"
"3588","17251",385,1,283.28,"oldest","very rare","medium"
"3589","17252",139,2,176.93,"old","rare","small"
"3590","17253",41,1,178.26,"recent","very rare","small"
"3591","17254",27,2,136.22,"very recent","rare","small"
"3592","17255",63,2,149.205,"recent","rare","small"
"3593","17256",130,2,120,"old","rare","small"
"3594","17259",171,2,301.685,"oldest","rare","large"
"3595","17262",75,5,250.672,"old","frequent","medium"
"3596","17263",231,1,63.44,"oldest","very rare","small"
"3597","17265",161,2,281.45,"old","rare","medium"
"3598","17266",25,3,103.546666666667,"very recent","rare","small"
"3599","17267",150,2,158.81,"old","rare","small"
"3600","17268",130,4,190.91,"old","frequent","medium"
"3601","17272",65,4,537.1575,"recent","frequent","very large"
"3602","17274",58,1,111.98,"recent","very rare","small"
"3603","17277",250,2,532.675,"oldest","rare","very large"
"3604","17278",264,1,246.04,"oldest","very rare","medium"
"3605","17279",80,1,187.83,"old","very rare","medium"
"3606","17282",153,3,567.803333333333,"old","rare","very large"
"3607","17284",83,6,275.43,"old","frequent","medium"
"3608","17286",44,1,153.92,"recent","very rare","small"
"3609","17287",49,7,152.015714285714,"recent","frequent","small"
"3610","17288",32,7,202.818571428571,"very recent","frequent","medium"
"3611","17289",54,3,314.803333333333,"recent","rare","large"
"3612","17290",26,2,262.62,"very recent","rare","medium"
"3613","17291",331,1,550.8,"oldest","very rare","very large"
"3614","17293",31,9,208.345555555556,"very recent","frequent","medium"
"3615","17295",51,3,185.65,"recent","rare","medium"
"3616","17297",40,1,131.78,"very recent","very rare","small"
"3617","17298",124,2,249.21,"old","rare","medium"
"3618","17299",34,4,167.2775,"very recent","frequent","small"
"3619","17301",44,1,197.63,"recent","very rare","medium"
"3620","17302",37,5,227.126,"very recent","frequent","medium"
"3621","17303",384,1,250.04,"oldest","very rare","medium"
"3622","17306",33,19,454.27947368421,"very recent","very frequent","very large"
"3623","17309",118,1,82.75,"old","very rare","small"
"3624","17311",101,2,692.425,"old","rare","very large"
"3625","17312",161,3,214.766666666667,"old","rare","medium"
"3626","17313",54,1,2328.84,"recent","very rare","very large"
"3627","17314",47,8,315.99,"recent","frequent","large"
"3628","17315",24,38,165.585789473684,"very recent","very frequent","small"
"3629","17317",69,3,866.78,"recent","rare","very large"
"3630","17320",123,3,400.206666666667,"old","rare","large"
"3631","17321",31,2,350.43,"very recent","rare","large"
"3632","17323",38,7,131.581428571429,"very recent","frequent","small"
"3633","17324",40,4,247.5575,"very recent","frequent","medium"
"3634","17325",303,1,96.8,"oldest","very rare","small"
"3635","17329",37,2,261.555,"very recent","rare","medium"
"3636","17330",45,2,181.95,"recent","rare","medium"
"3637","17331",146,1,175.2,"old","very rare","small"
"3638","17333",108,1,494.25,"old","very rare","very large"
"3639","17334",325,2,153.51,"oldest","rare","small"
"3640","17337",174,4,506.9675,"oldest","frequent","very large"
"3641","17338",40,8,830.49125,"very recent","frequent","very large"
"3642","17339",117,2,121.68,"old","rare","small"
"3643","17340",52,11,1123.02636363636,"recent","very frequent","very large"
"3644","17341",179,3,260.453333333333,"oldest","rare","medium"
"3645","17343",378,1,193.64,"oldest","very rare","medium"
"3646","17344",69,1,160.57,"recent","very rare","small"
"3647","17345",38,4,134.435,"very recent","frequent","small"
"3648","17346",26,15,178.437333333333,"very recent","very frequent","small"
"3649","17347",109,1,228.96,"old","very rare","medium"
"3650","17348",37,5,231.904,"very recent","frequent","medium"
"3651","17349",202,1,110.75,"oldest","very rare","small"
"3652","17350",31,4,321.5175,"very recent","frequent","large"
"3653","17351",59,3,195.716666666667,"recent","rare","medium"
"3654","17353",152,2,870,"old","rare","very large"
"3655","17354",73,1,1393.06,"recent","very rare","very large"
"3656","17356",334,1,178.22,"oldest","very rare","small"
"3657","17357",47,2,194.07,"recent","rare","medium"
"3658","17358",326,2,182.925,"oldest","rare","medium"
"3659","17359",34,1,127.86,"very recent","very rare","small"
"3660","17360",40,3,195.263333333333,"very recent","rare","medium"
"3661","17361",72,3,162.733333333333,"recent","rare","small"
"3662","17362",262,2,156.115,"oldest","rare","small"
"3663","17364",23,11,407.38,"very recent","very frequent","large"
"3664","17365",35,8,600.195,"very recent","frequent","very large"
"3665","17367",261,1,168.4,"oldest","very rare","small"
"3666","17368",46,8,239.08375,"recent","frequent","medium"
"3667","17370",95,4,111.545,"old","frequent","small"
"3668","17371",40,3,141.296666666667,"very recent","rare","small"
"3669","17372",63,8,167.835,"recent","frequent","small"
"3670","17373",63,4,161.73,"recent","frequent","small"
"3671","17374",241,2,247.885,"oldest","rare","medium"
"3672","17375",222,3,133.366666666667,"oldest","rare","small"
"3673","17376",93,2,101.6,"old","rare","small"
"3674","17377",46,20,205.046,"recent","very frequent","medium"
"3675","17379",34,1,404.66,"very recent","very rare","large"
"3676","17381",31,29,699.158965517241,"very recent","very frequent","very large"
"3677","17382",88,1,65.4,"old","very rare","small"
"3678","17383",27,1,199.29,"very recent","very rare","medium"
"3679","17384",42,2,168.2,"recent","rare","small"
"3680","17385",37,1,261.11,"very recent","very rare","medium"
"3681","17386",30,6,447.736666666667,"very recent","frequent","very large"
"3682","17387",42,2,392.055,"recent","rare","large"
"3683","17388",100,4,314.89,"old","frequent","large"
"3684","17389",23,34,936.284705882353,"very recent","very frequent","very large"
"3685","17391",186,2,254.4,"oldest","rare","medium"
"3686","17392",329,2,228.955,"oldest","rare","medium"
"3687","17394",242,1,203.87,"oldest","very rare","medium"
"3688","17396",62,8,916.35,"recent","frequent","very large"
"3689","17397",45,2,348.205,"recent","rare","large"
"3690","17398",137,3,217.793333333333,"old","rare","medium"
"3691","17400",149,5,425.992,"old","frequent","large"
"3692","17402",27,13,202.603846153846,"very recent","very frequent","medium"
"3693","17403",59,1,281.62,"recent","very rare","medium"
"3694","17404",27,15,2127.12133333333,"very recent","very frequent","very large"
"3695","17405",24,3,343.803333333333,"very recent","rare","large"
"3696","17406",356,3,733.473333333333,"oldest","rare","very large"
"3697","17408",186,1,32.65,"oldest","very rare","small"
"3698","17409",207,2,385.925,"oldest","rare","large"
"3699","17410",39,5,242.944,"very recent","frequent","medium"
"3700","17411",35,3,259.646666666667,"very recent","rare","medium"
"3701","17412",25,7,179.722857142857,"very recent","frequent","medium"
"3702","17414",66,2,389,"recent","rare","large"
"3703","17415",102,1,507.84,"old","very rare","very large"
"3704","17416",52,7,984.774285714286,"recent","frequent","very large"
"3705","17418",65,2,231.73,"recent","rare","medium"
"3706","17419",34,12,352.214166666667,"very recent","very frequent","large"
"3707","17420",73,3,199.61,"recent","rare","medium"
"3708","17422",39,6,329.895,"very recent","frequent","large"
"3709","17423",69,2,349.205,"recent","rare","large"
"3710","17425",42,2,379.585,"recent","rare","large"
"3711","17426",31,6,839.543333333333,"very recent","frequent","very large"
"3712","17427",94,1,100.8,"old","very rare","small"
"3713","17428",23,28,616.316071428571,"very recent","very frequent","very large"
"3714","17429",151,3,174.973333333333,"old","rare","small"
"3715","17430",55,2,132.88,"recent","rare","small"
"3716","17431",336,1,403.3,"oldest","very rare","large"
"3717","17432",41,2,182.88,"recent","rare","medium"
"3718","17433",111,1,303.16,"old","very rare","large"
"3719","17434",25,7,339.117142857143,"very recent","frequent","large"
"3720","17436",24,2,108.15,"very recent","rare","small"
"3721","17438",276,1,388.45,"oldest","very rare","large"
"3722","17440",179,3,62.14,"oldest","rare","small"
"3723","17442",59,6,374.76,"recent","frequent","large"
"3724","17443",242,1,534.24,"oldest","very rare","very large"
"3725","17444",170,3,980.013333333333,"oldest","rare","very large"
"3726","17446",199,2,60.45,"oldest","rare","small"
"3727","17447",63,2,270.765,"recent","rare","medium"
"3728","17449",25,7,360.122857142857,"very recent","frequent","large"
"3729","17450",31,46,4229.365,"very recent","very frequent","very large"
"3730","17451",24,7,245.914285714286,"very recent","frequent","medium"
"3731","17453",40,2,243.36,"very recent","rare","medium"
"3732","17454",215,4,129.3825,"oldest","frequent","small"
"3733","17455",226,1,131.7,"oldest","very rare","small"
"3734","17456",388,1,249.86,"oldest","very rare","medium"
"3735","17457",149,5,347.54,"old","frequent","large"
"3736","17458",38,1,316.5,"very recent","very rare","large"
"3737","17459",66,2,328.65,"recent","rare","large"
"3738","17460",117,6,103.738333333333,"old","frequent","small"
"3739","17461",45,3,252.486666666667,"recent","rare","medium"
"3740","17462",83,2,337.845,"old","rare","large"
"3741","17463",39,5,379.282,"very recent","frequent","large"
"3742","17464",181,1,289.96,"oldest","very rare","medium"
"3743","17466",33,2,381.64,"very recent","rare","large"
"3744","17468",33,2,68.5,"very recent","rare","small"
"3745","17469",39,5,374.194,"very recent","frequent","large"
"3746","17470",67,5,225.014,"recent","frequent","medium"
"3747","17472",214,3,236.763333333333,"oldest","rare","medium"
"3748","17475",102,1,194.37,"old","very rare","medium"
"3749","17480",100,1,511.82,"old","very rare","very large"
"3750","17481",26,4,313.8975,"very recent","frequent","large"
"3751","17483",88,3,138.013333333333,"old","rare","small"
"3752","17486",284,1,396.87,"oldest","very rare","large"
"3753","17489",81,2,188.32,"old","rare","medium"
"3754","17490",23,7,298.902857142857,"very recent","frequent","large"
"3755","17491",24,10,355.887,"very recent","frequent","large"
"3756","17492",271,1,374.57,"oldest","very rare","large"
"3757","17495",30,2,248.78,"very recent","rare","medium"
"3758","17496",381,1,271.05,"oldest","very rare","medium"
"3759","17498",98,1,272.22,"old","very rare","medium"
"3760","17499",312,1,622.88,"oldest","very rare","very large"
"3761","17500",40,3,379.333333333333,"very recent","rare","large"
"3762","17501",243,2,144.3,"oldest","rare","small"
"3763","17502",32,4,172.275,"very recent","frequent","small"
"3764","17503",25,2,279.48,"very recent","rare","medium"
"3765","17504",229,9,333.003333333333,"oldest","frequent","large"
"3766","17505",184,2,572.92,"oldest","rare","very large"
"3767","17506",98,1,302.2,"old","very rare","large"
"3768","17507",284,2,302.79,"oldest","rare","large"
"3769","17508",303,1,387.31,"oldest","very rare","large"
"3770","17509",80,8,764.3925,"old","frequent","very large"
"3771","17510",47,1,308.48,"recent","very rare","large"
"3772","17511",25,31,2937.49612903226,"very recent","very frequent","very large"
"3773","17512",51,10,292.499,"recent","frequent","medium"
"3774","17513",95,1,513.2,"old","very rare","very large"
"3775","17514",151,1,208.65,"old","very rare","medium"
"3776","17515",54,4,159.755,"recent","frequent","small"
"3777","17516",38,5,153.616,"very recent","frequent","small"
"3778","17517",331,1,153.94,"oldest","very rare","small"
"3779","17519",40,6,307.336666666667,"very recent","frequent","large"
"3780","17520",76,1,546.81,"old","very rare","very large"
"3781","17521",52,3,241.07,"recent","rare","medium"
"3782","17522",24,5,214.142,"very recent","frequent","medium"
"3783","17523",34,4,163.185,"very recent","frequent","small"
"3784","17524",384,1,145,"oldest","very rare","small"
"3785","17525",382,1,422.7,"oldest","very rare","large"
"3786","17526",27,4,298.975,"very recent","frequent","large"
"3787","17527",76,4,234.8425,"old","frequent","medium"
"3788","17528",24,8,453.5625,"very recent","frequent","very large"
"3789","17530",24,10,238.5,"very recent","frequent","medium"
"3790","17531",213,1,296.7,"oldest","very rare","large"
"3791","17534",76,1,223.36,"old","very rare","medium"
"3792","17535",303,1,164.4,"oldest","very rare","small"
"3793","17536",200,1,76.5,"oldest","very rare","small"
"3794","17537",52,2,448.81,"recent","rare","very large"
"3795","17538",48,1,98.42,"recent","very rare","small"
"3796","17540",47,2,289.45,"recent","rare","medium"
"3797","17542",292,1,170.75,"oldest","very rare","small"
"3798","17545",66,3,215.32,"recent","rare","medium"
"3799","17548",256,1,103.3,"oldest","very rare","small"
"3800","17549",46,2,74.43,"recent","rare","small"
"3801","17550",220,3,89.0533333333333,"oldest","rare","small"
"3802","17551",382,1,306.84,"oldest","very rare","large"
"3803","17552",83,4,232.6025,"old","frequent","medium"
"3804","17553",152,1,1487.6,"old","very rare","very large"
"3805","17554",24,5,390.49,"very recent","frequent","large"
"3806","17555",42,2,241.63,"recent","rare","medium"
"3807","17556",228,1,157.9,"oldest","very rare","small"
"3808","17557",37,3,180.486666666667,"very recent","rare","medium"
"3809","17560",117,4,213.7375,"old","frequent","medium"
"3810","17561",42,1,167.62,"recent","very rare","small"
"3811","17562",37,7,160.34,"very recent","frequent","small"
"3812","17564",47,3,151.336666666667,"recent","rare","small"
"3813","17566",31,2,450.605,"very recent","rare","very large"
"3814","17567",30,8,541.435,"very recent","frequent","very large"
"3815","17569",355,1,344.14,"oldest","very rare","large"
"3816","17571",73,4,374.6275,"recent","frequent","large"
"3817","17572",94,4,56.6875,"old","frequent","small"
"3818","17573",52,3,126.866666666667,"recent","rare","small"
"3819","17574",265,1,185.65,"oldest","very rare","medium"
"3820","17576",31,19,190.667368421053,"very recent","very frequent","medium"
"3821","17578",241,1,143.46,"oldest","very rare","small"
"3822","17579",27,3,149.633333333333,"very recent","rare","small"
"3823","17580",275,3,71.9066666666667,"oldest","rare","small"
"3824","17581",23,25,441.8016,"very recent","very frequent","very large"
"3825","17582",259,1,175.27,"oldest","very rare","small"
"3826","17584",30,2,621.15,"very recent","rare","very large"
"3827","17585",132,4,283.2675,"old","frequent","medium"
"3828","17588",123,3,413.4,"old","rare","large"
"3829","17589",83,4,601.0425,"old","frequent","very large"
"3830","17590",25,3,493.073333333333,"very recent","rare","very large"
"3831","17591",96,7,317.995714285714,"old","frequent","large"
"3832","17593",26,5,785.468,"very recent","frequent","very large"
"3833","17594",108,2,496.59,"old","rare","very large"
"3834","17595",35,2,194.395,"very recent","rare","medium"
"3835","17596",46,7,403.99,"recent","frequent","large"
"3836","17597",236,1,2044.37,"oldest","very rare","very large"
"3837","17600",40,1,161.67,"very recent","very rare","small"
"3838","17601",262,1,116.01,"oldest","very rare","small"
"3839","17602",25,6,850.495,"very recent","frequent","very large"
"3840","17603",101,1,394.72,"old","very rare","large"
"3841","17604",240,2,154.68,"oldest","rare","small"
"3842","17608",56,2,96.71,"recent","rare","small"
"3843","17609",63,5,222.444,"recent","frequent","medium"
"3844","17611",30,15,265.614666666667,"very recent","very frequent","medium"
"3845","17612",76,6,341.408333333333,"old","frequent","large"
"3846","17613",45,14,325.653571428571,"recent","very frequent","large"
"3847","17614",80,1,390.07,"old","very rare","large"
"3848","17615",153,3,109.866666666667,"old","rare","small"
"3849","17616",196,3,190.4,"oldest","rare","medium"
"3850","17618",28,3,323.86,"very recent","rare","large"
"3851","17619",335,1,218.52,"oldest","very rare","medium"
"3852","17620",82,1,81.44,"old","very rare","small"
"3853","17621",44,3,459.966666666667,"recent","rare","very large"
"3854","17623",55,1,527.05,"recent","very rare","very large"
"3855","17624",37,2,421.74,"very recent","rare","large"
"3856","17625",41,4,511.75,"recent","frequent","very large"
"3857","17628",104,1,75.75,"old","very rare","small"
"3858","17629",28,8,226.765,"very recent","frequent","medium"
"3859","17630",192,2,251.8,"oldest","rare","medium"
"3860","17631",24,3,176.11,"very recent","rare","small"
"3861","17633",54,4,331.21,"recent","frequent","large"
"3862","17634",59,9,262.441111111111,"recent","frequent","medium"
"3863","17636",42,1,285.56,"recent","very rare","medium"
"3864","17637",54,2,273.53,"recent","rare","medium"
"3865","17639",299,1,108.5,"oldest","very rare","small"
"3866","17640",109,1,621.66,"old","very rare","very large"
"3867","17642",142,2,356.145,"old","rare","large"
"3868","17643",396,1,101.55,"oldest","very rare","small"
"3869","17644",24,11,263.24,"very recent","very frequent","medium"
"3870","17646",242,3,336.13,"oldest","rare","large"
"3871","17647",88,1,133.06,"old","very rare","small"
"3872","17648",83,4,449.375,"old","frequent","very large"
"3873","17649",161,1,868.49,"old","very rare","very large"
"3874","17650",44,1,166.08,"recent","very rare","small"
"3875","17651",34,10,394.5,"very recent","frequent","large"
"3876","17652",48,12,405.643333333333,"recent","very frequent","large"
"3877","17653",59,4,301.89,"recent","frequent","large"
"3878","17654",300,1,117.55,"oldest","very rare","small"
"3879","17655",33,7,376.991428571429,"very recent","frequent","large"
"3880","17656",96,5,334.938,"old","frequent","large"
"3881","17658",48,2,297.71,"recent","rare","large"
"3882","17659",40,12,249.955,"very recent","very frequent","medium"
"3883","17660",164,1,196,"old","very rare","medium"
"3884","17663",48,7,257.558571428571,"recent","frequent","medium"
"3885","17664",41,2,302.32,"recent","rare","large"
"3886","17666",26,2,364.08,"very recent","rare","large"
"3887","17667",89,5,411.102,"old","frequent","large"
"3888","17668",24,2,173.875,"very recent","rare","small"
"3889","17669",65,7,486.674285714286,"recent","frequent","very large"
"3890","17670",250,1,205.7,"oldest","very rare","medium"
"3891","17671",38,4,393.1775,"very recent","frequent","large"
"3892","17672",73,2,1589.085,"recent","rare","very large"
"3893","17673",24,6,271.52,"very recent","frequent","medium"
"3894","17674",97,2,275.52,"old","rare","medium"
"3895","17675",24,31,657.234838709677,"very recent","very frequent","very large"
"3896","17676",27,6,231.28,"very recent","frequent","medium"
"3897","17677",24,30,545.441,"very recent","very frequent","very large"
"3898","17678",286,1,298.11,"oldest","very rare","large"
"3899","17679",75,2,996.055,"old","rare","very large"
"3900","17680",46,1,184.4,"recent","very rare","medium"
"3901","17682",33,6,412.388333333333,"very recent","frequent","large"
"3902","17684",66,1,239.41,"recent","very rare","medium"
"3903","17685",39,7,455.932857142857,"very recent","frequent","very large"
"3904","17686",30,7,819.922857142857,"very recent","frequent","very large"
"3905","17690",53,15,317.196666666667,"recent","very frequent","large"
"3906","17691",381,2,145.2,"oldest","rare","small"
"3907","17692",150,4,185.235,"old","frequent","medium"
"3908","17693",160,1,200.47,"old","very rare","medium"
"3909","17694",164,1,283.12,"old","very rare","medium"
"3910","17695",154,2,382.67,"old","rare","large"
"3911","17696",61,8,285.71375,"recent","frequent","medium"
"3912","17697",259,1,338.95,"oldest","very rare","large"
"3913","17698",283,1,154.95,"oldest","very rare","small"
"3914","17700",39,4,633.66,"very recent","frequent","very large"
"3915","17701",275,1,417.95,"oldest","very rare","large"
"3916","17702",53,4,456.0925,"recent","frequent","very large"
"3917","17703",58,3,266.246666666667,"recent","rare","medium"
"3918","17704",191,2,442.595,"oldest","rare","very large"
"3919","17705",26,9,202.613333333333,"very recent","frequent","medium"
"3920","17706",27,17,617.911176470588,"very recent","very frequent","very large"
"3921","17707",208,2,76.2,"oldest","rare","small"
"3922","17708",210,2,133.54,"oldest","rare","small"
"3923","17709",192,1,137.45,"oldest","very rare","small"
"3924","17711",33,2,192.55,"very recent","rare","medium"
"3925","17712",67,1,522.91,"recent","very rare","very large"
"3926","17714",343,1,153,"oldest","very rare","small"
"3927","17715",223,1,326.4,"oldest","very rare","large"
"3928","17716",45,11,514.180909090909,"recent","very frequent","very large"
"3929","17718",255,1,139.35,"oldest","very rare","small"
"3930","17719",60,15,359.736,"recent","very frequent","large"
"3931","17720",49,4,298.985,"recent","frequent","large"
"3932","17722",119,4,606.01,"old","frequent","very large"
"3933","17723",150,6,546.066666666667,"old","frequent","very large"
"3934","17724",94,3,344.333333333333,"old","rare","large"
"3935","17725",39,11,312.643636363636,"very recent","very frequent","large"
"3936","17727",38,1,1060.25,"very recent","very rare","very large"
"3937","17728",26,3,958.67,"very recent","rare","very large"
"3938","17730",26,13,407.575384615385,"very recent","very frequent","large"
"3939","17731",102,4,310.0275,"old","frequent","large"
"3940","17732",395,1,303.97,"oldest","very rare","large"
"3941","17733",61,2,346.095,"recent","rare","large"
"3942","17734",76,3,233.543333333333,"old","rare","medium"
"3943","17735",25,19,690.001052631579,"very recent","very frequent","very large"
"3944","17736",32,3,125.813333333333,"very recent","rare","small"
"3945","17737",32,2,84.12,"very recent","rare","small"
"3946","17738",42,4,469.7625,"recent","frequent","very large"
"3947","17739",34,7,398.764285714286,"very recent","frequent","large"
"3948","17742",136,2,177.555,"old","rare","small"
"3949","17744",26,6,387.066666666667,"very recent","frequent","large"
"3950","17746",263,1,110.25,"oldest","very rare","small"
"3951","17747",135,1,71.4,"old","very rare","small"
"3952","17749",201,2,337.26,"oldest","rare","large"
"3953","17750",28,9,199.73,"very recent","frequent","medium"
"3954","17752",382,1,80.64,"oldest","very rare","small"
"3955","17754",23,5,354.452,"very recent","frequent","large"
"3956","17757",24,30,186.843,"very recent","very frequent","medium"
"3957","17758",42,8,432.0875,"recent","frequent","very large"
"3958","17759",40,3,278.33,"very recent","rare","medium"
"3959","17760",44,2,143.795,"recent","rare","small"
"3960","17761",55,1,712.78,"recent","very rare","very large"
"3961","17763",286,1,15,"oldest","very rare","small"
"3962","17764",73,2,409.41,"recent","rare","large"
"3963","17765",181,3,123.96,"oldest","rare","small"
"3964","17767",38,1,271.2,"very recent","very rare","medium"
"3965","17768",31,3,757.726666666667,"very recent","rare","very large"
"3966","17769",35,10,399.798,"very recent","frequent","large"
"3967","17770",221,5,228.654,"oldest","frequent","medium"
"3968","17771",79,2,122.905,"old","rare","small"
"3969","17772",33,2,91.385,"very recent","rare","small"
"3970","17774",119,4,306.3525,"old","frequent","large"
"3971","17775",277,1,56.4,"oldest","very rare","small"
"3972","17777",47,3,221.953333333333,"recent","rare","medium"
"3973","17779",44,3,219.523333333333,"recent","rare","medium"
"3974","17781",182,2,94.01,"oldest","rare","small"
"3975","17783",95,2,141.735,"old","rare","small"
"3976","17785",76,1,131.94,"old","very rare","small"
"3977","17786",108,2,139.37,"old","rare","small"
"3978","17787",175,4,466.2975,"oldest","frequent","very large"
"3979","17788",96,2,558.95,"old","rare","very large"
"3980","17789",304,1,225.9,"oldest","very rare","medium"
"3981","17790",49,14,140.396428571429,"recent","very frequent","small"
"3982","17791",52,1,106.1,"recent","very rare","small"
"3983","17793",48,1,323.04,"recent","very rare","large"
"3984","17795",202,2,175.195,"oldest","rare","small"
"3985","17796",63,4,174.475,"recent","frequent","small"
"3986","17797",45,3,260.143333333333,"recent","rare","medium"
"3987","17799",45,10,305.593,"recent","frequent","large"
"3988","17800",60,9,133.223333333333,"recent","frequent","small"
"3989","17802",105,3,428.346666666667,"old","rare","large"
"3990","17805",96,1,512.31,"old","very rare","very large"
"3991","17806",34,1,546.04,"very recent","very rare","very large"
"3992","17809",39,12,450.9925,"very recent","very frequent","very large"
"3993","17811",27,39,200.967435897436,"very recent","very frequent","medium"
"3994","17812",35,4,183.04,"very recent","frequent","medium"
"3995","17813",37,5,354.176,"very recent","frequent","large"
"3996","17816",59,4,9.14,"recent","frequent","small"
